Date,Time,Open,High,Low,Close,Volume
2023.08.23,15:45:00,4395.2,4395.9,4389.4,4392.2,314
2023.08.23,16:00:00,4391.9,4399.2,4391.4,4398.2,291
2023.08.23,16:15:00,4397.9,4399.4,4395.7,4398.4,320
2023.08.23,16:30:00,4399,4404.5,4397.7,4402.6,1331
2023.08.23,16:45:00,4403,4412.7,4402.3,4410.1,1146
2023.08.23,17:00:00,4411.6,4417.9,4408.9,4417.4,1023
2023.08.23,17:15:00,4417.6,4418.2,4412,4415.6,907
2023.08.23,17:30:00,4415.7,4421.7,4413.2,4421,816
2023.08.23,17:45:00,4420.9,4426.7,4420.4,4426,702
2023.08.23,18:00:00,4426.1,4427.5,4422.1,4426.5,689
2023.08.23,18:15:00,4426.5,4429.9,4425,4428.2,689
2023.08.23,18:30:00,4428.4,4429.9,4423.9,4423.9,676
2023.08.23,18:45:00,4423.9,4430.7,4423.9,4429.7,670
2023.08.23,19:00:00,4429.7,4430.2,4426,4428.6,536
2023.08.23,19:15:00,4428.6,4429.1,4426.1,4427.5,549
2023.08.23,19:30:00,4427.7,4431.5,4426.5,4431.5,474
2023.08.23,19:45:00,4431.5,4433.5,4428.4,4428.9,490
2023.08.23,20:00:00,4428.9,4433.7,4428.2,4433,478
2023.08.23,20:15:00,4433,4439.9,4433,4439.1,478
2023.08.23,20:30:00,4439.4,4443,4439,4440.9,424
2023.08.23,20:45:00,4441,4443.7,4440.4,4442.6,427
2023.08.23,21:00:00,4442.6,4442.7,4437.5,4438.1,414
2023.08.23,21:15:00,4438.2,4438.9,4433.7,4436.5,528
2023.08.23,21:30:00,4436.5,4437.1,4431.6,4432.6,675
2023.08.23,21:45:00,4432.7,4435.5,4432.1,4433.9,536
2023.08.23,22:00:00,4433.9,4438.7,4430.9,4436.5,640
2023.08.23,22:15:00,4436.6,4439,4434.9,4439,632
2023.08.23,22:30:00,4438.7,4441.2,4436.2,4440,553
2023.08.23,22:45:00,4439.6,4440.5,4431.2,4436.5,701
2023.08.23,23:00:00,4436.7,4439.5,4433.7,4436.9,301
2023.08.23,23:15:00,4437.2,4456.9,4435.4,4452.7,746
2023.08.23,23:30:00,4452.4,4461.4,4449.4,4461.2,391
2023.08.23,23:45:00,4461.2,4464.7,4461.2,4464.2,123
2023.08.24,1:00:00,4461.2,4461.7,4458.4,4458.4,244
2023.08.24,1:15:00,4458.3,4458.4,4453.9,4457.2,182
2023.08.24,1:30:00,4457.4,4458.2,4455.7,4456.7,112
2023.08.24,1:45:00,4456.9,4458.8,4456.2,4458.7,79
2023.08.24,2:00:00,4458.4,4459.4,4457.7,4458.7,94
2023.08.24,2:15:00,4458.4,4459.9,4458.2,4458.7,65
2023.08.24,2:30:00,4458.4,4458.9,4457.7,4458.2,63
2023.08.24,2:45:00,4457.9,4458.9,4456.7,4458.7,86
2023.08.24,3:00:00,4458.4,4460.4,4456.9,4460.2,188
2023.08.24,3:15:00,4459.9,4460.7,4458.4,4459.4,160
2023.08.24,3:30:00,4458.9,4459.9,4458.2,4458.7,115
2023.08.24,3:45:00,4458.4,4460.2,4457.7,4459.7,175
2023.08.24,4:00:00,4459.7,4460.2,4457.9,4458.2,137
2023.08.24,4:15:00,4458.4,4459.3,4456.9,4458.7,159
2023.08.24,4:30:00,4458.9,4461.9,4458.4,4461.2,262
2023.08.24,4:45:00,4461.4,4461.4,4459.4,4460.4,178
2023.08.24,5:00:00,4460.6,4463.7,4460.2,4462.7,213
2023.08.24,5:15:00,4462.7,4464.4,4461.7,4462.4,151
2023.08.24,5:30:00,4462.7,4463.9,4462.4,4463.4,108
2023.08.24,5:45:00,4463.7,4467.7,4463.7,4467.7,124
2023.08.24,6:00:00,4467.7,4468.2,4466.4,4467.7,104
2023.08.24,6:15:00,4467.9,4469.4,4467.2,4468.7,142
2023.08.24,6:30:00,4468.7,4468.9,4466.9,4466.9,110
2023.08.24,6:45:00,4466.7,4466.9,4465.9,4466.4,63
2023.08.24,7:00:00,4466.2,4467.4,4465.2,4466.7,38
2023.08.24,7:15:00,4466.4,4466.9,4466.2,4466.7,36
2023.08.24,7:30:00,4466.9,4467.2,4465.6,4466.2,46
2023.08.24,7:45:00,4466.4,4469.2,4466.4,4468.9,80
2023.08.24,8:00:00,4468.9,4470.4,4468.2,4468.4,142
2023.08.24,8:15:00,4468.7,4470.2,4468.2,4469.9,124
2023.08.24,8:30:00,4469.7,4471.4,4468.7,4468.9,157
2023.08.24,8:45:00,4468.7,4470.4,4468.2,4470.2,148
2023.08.24,9:00:00,4469.9,4470.4,4465.2,4466.9,208
2023.08.24,9:15:00,4466.9,4467.7,4465.7,4466.2,128
2023.08.24,9:30:00,4466.4,4467.9,4465.7,4467.7,165
2023.08.24,9:45:00,4467.7,4468.4,4465.7,4466.2,152
2023.08.24,10:00:00,4466.4,4474.4,4465.2,4465.9,473
2023.08.24,10:15:00,4466.2,4468.9,4460.4,4466.9,417
2023.08.24,10:30:00,4466.7,4467.1,4462.2,4464.8,462
2023.08.24,10:45:00,4464.9,4466.4,4461.4,4463.2,362
2023.08.24,11:00:00,4463.4,4469.2,4462.7,4464.4,384
2023.08.24,11:15:00,4464.2,4468.2,4462.9,4466.7,287
2023.08.24,11:30:00,4466.4,4467.4,4462.7,4463,253
2023.08.24,11:45:00,4463.2,4464.7,4461.4,4462.7,266
2023.08.24,12:00:00,4462.4,4463.7,4459.9,4461.4,257
2023.08.24,12:15:00,4461.4,4461.7,4457.7,4458.2,287
2023.08.24,12:30:00,4458.2,4458.9,4452.4,4453.9,346
2023.08.24,12:45:00,4454.2,4455.9,4453.7,4454.9,269
2023.08.24,13:00:00,4454.7,4460.2,4454.4,4459.2,197
2023.08.24,13:15:00,4458.9,4462.7,4457.9,4461.9,212
2023.08.24,13:30:00,4461.9,4462.7,4459.4,4461.9,218
2023.08.24,13:45:00,4461.7,4463.3,4461.2,4462.4,172
2023.08.24,14:00:00,4462.2,4464.4,4460.7,4463.9,194
2023.08.24,14:15:00,4463.9,4465.7,4461.9,4461.9,193
2023.08.24,14:30:00,4461.8,4463.9,4458.9,4459.4,210
2023.08.24,14:45:00,4459.2,4460.9,4457.4,4458.7,241
2023.08.24,15:00:00,4458.9,4459.2,4454.4,4454.4,328
2023.08.24,15:15:00,4454.4,4456.4,4452.7,4456.1,291
2023.08.24,15:30:00,4456.3,4457.4,4452.1,4453.9,532
2023.08.24,15:45:00,4454.2,4457.7,4451.2,4453.7,335
2023.08.24,16:00:00,4453.4,4457.4,4452.9,4455.9,282
2023.08.24,16:15:00,4455.7,4456.7,4451.4,4452.4,363
2023.08.24,16:30:00,4452.7,4456.2,4440.4,4441.4,1226
2023.08.24,16:45:00,4441.6,4455.5,4440.2,4454.7,1161
2023.08.24,17:00:00,4455.1,4457.6,4435.9,4438.2,1287
2023.08.24,17:15:00,4437.7,4438.6,4427,4427,1243
2023.08.24,17:30:00,4427,4427.9,4417.9,4419.5,1280
2023.08.24,17:45:00,4419.6,4423.6,4415.9,4416.4,1112
2023.08.24,18:00:00,4416.5,4416.5,4407.7,4410.9,1258
2023.08.24,18:15:00,4411,4413.4,4406.6,4412,1107
2023.08.24,18:30:00,4411.9,4411.9,4401.9,4403.2,1052
2023.08.24,18:45:00,4403.4,4404.6,4397.1,4397.1,976
2023.08.24,19:00:00,4397.2,4407.1,4396.3,4407,923
2023.08.24,19:15:00,4407.1,4409.7,4404.2,4405,854
2023.08.24,19:30:00,4405,4413.2,4404.3,4411,817
2023.08.24,19:45:00,4410.8,4413,4403.7,4404.1,822
2023.08.24,20:00:00,4404,4406,4400.1,4403,799
2023.08.24,20:15:00,4403,4403,4395.3,4396.5,797
2023.08.24,20:30:00,4396.3,4402,4395.7,4397.8,822
2023.08.24,20:45:00,4397.8,4401.5,4395.8,4398.6,812
2023.08.24,21:00:00,4398.5,4404.1,4397.6,4402.7,826
2023.08.24,21:15:00,4402.8,4402.8,4395.2,4396.8,778
2023.08.24,21:30:00,4396.6,4399,4390.5,4391.1,765
2023.08.24,21:45:00,4390.8,4397.2,4390.5,4395.7,832
2023.08.24,22:00:00,4395.8,4397.3,4391.5,4394.7,852
2023.08.24,22:15:00,4394.6,4398.5,4390.7,4392.1,894
2023.08.24,22:30:00,4392.2,4394.2,4383,4384.1,873
2023.08.24,22:45:00,4384.3,4384.5,4373.6,4374.1,1140
2023.08.24,23:00:00,4374.5,4377.3,4369.8,4372.5,433
2023.08.24,23:15:00,4372.5,4372.8,4369.3,4369.5,198
2023.08.24,23:30:00,4369.5,4370.5,4367.8,4370,138
2023.08.24,23:45:00,4370,4373,4370,4373,100
2023.08.25,1:00:00,4374.2,4377.2,4374.2,4376,216
2023.08.25,1:15:00,4375.7,4377.5,4375.6,4377.2,114
2023.08.25,1:30:00,4377.5,4379.5,4377.2,4378.2,54
2023.08.25,1:45:00,4378.5,4379.7,4378.2,4379.5,63
2023.08.25,2:00:00,4379.2,4379.2,4373.7,4374.7,121
2023.08.25,2:15:00,4375,4377.5,4375,4377.5,112
2023.08.25,2:30:00,4377.7,4378.7,4377.7,4378.7,91
2023.08.25,2:45:00,4379,4379,4376.5,4377.2,75
2023.08.25,3:00:00,4377,4380.5,4376.7,4380,230
2023.08.25,3:15:00,4380.2,4381.5,4379.5,4381,153
2023.08.25,3:30:00,4381.2,4382,4380.7,4380.7,66
2023.08.25,3:45:00,4381.2,4381.7,4380.7,4380.7,69
2023.08.25,4:00:00,4380.7,4382,4380.5,4380.7,93
2023.08.25,4:15:00,4380.5,4381.7,4379,4381.2,180
2023.08.25,4:30:00,4381,4381,4375.5,4377,349
2023.08.25,4:45:00,4377.2,4379,4376.7,4379,251
2023.08.25,5:00:00,4379,4379.7,4377.2,4379.2,176
2023.08.25,5:15:00,4379.5,4379.7,4374.7,4377.2,174
2023.08.25,5:30:00,4377.2,4377.7,4375.5,4376.2,139
2023.08.25,5:45:00,4376.5,4377.5,4375,4376.7,101
2023.08.25,6:00:00,4376.8,4378,4376.5,4376.7,108
2023.08.25,6:15:00,4376.7,4377,4375.8,4376.2,107
2023.08.25,6:30:00,4376.5,4377.5,4374.7,4375.7,132
2023.08.25,6:45:00,4375.5,4376.7,4375,4376.7,78
2023.08.25,7:00:00,4377,4377.7,4376.7,4377.2,80
2023.08.25,7:15:00,4377.5,4377.7,4376.2,4377.5,52
2023.08.25,7:30:00,4377.7,4378.5,4376.2,4376.7,68
2023.08.25,7:45:00,4376.7,4377.2,4376.5,4376.5,44
2023.08.25,8:00:00,4376.7,4377.7,4375.7,4377,133
2023.08.25,8:15:00,4377,4377.5,4374.5,4374.7,106
2023.08.25,8:30:00,4374.7,4376,4374,4375.2,112
2023.08.25,8:45:00,4375.5,4380.2,4374.2,4379,232
2023.08.25,9:00:00,4379.5,4380,4377,4379,239
2023.08.25,9:15:00,4378.7,4379.5,4372.7,4373,238
2023.08.25,9:30:00,4373.1,4373.7,4369,4371.2,274
2023.08.25,9:45:00,4371.1,4372.7,4370,4371.7,220
2023.08.25,10:00:00,4372,4380.7,4372,4379.2,391
2023.08.25,10:15:00,4379,4382,4378.9,4381.2,329
2023.08.25,10:30:00,4381.2,4383,4379.5,4380,299
2023.08.25,10:45:00,4380,4380.7,4378.4,4379.2,267
2023.08.25,11:00:00,4379.5,4385.7,4379.5,4384.2,356
2023.08.25,11:15:00,4384.2,4387.3,4383.1,4385.3,266
2023.08.25,11:30:00,4385.6,4386.8,4383.6,4383.8,196
2023.08.25,11:45:00,4384,4385.6,4381.3,4384.8,217
2023.08.25,12:00:00,4384.8,4385.3,4381.8,4383.6,218
2023.08.25,12:15:00,4384.1,4386.6,4382.8,4385.8,213
2023.08.25,12:30:00,4385.8,4386.1,4382.3,4383.3,176
2023.08.25,12:45:00,4383.1,4383.8,4379.1,4380.3,248
2023.08.25,13:00:00,4380.1,4385.6,4380.1,4385.6,199
2023.08.25,13:15:00,4385.8,4388.3,4385.6,4386.6,176
2023.08.25,13:30:00,4386.8,4388.3,4385.8,4386.1,201
2023.08.25,13:45:00,4386.2,4388.3,4386.1,4386.6,160
2023.08.25,14:00:00,4386.7,4388.3,4385.6,4385.8,204
2023.08.25,14:15:00,4386.1,4386.3,4384.8,4385.3,148
2023.08.25,14:30:00,4385.3,4386.3,4383.1,4385.3,185
2023.08.25,14:45:00,4385.1,4386.6,4383.6,4386.2,163
2023.08.25,15:00:00,4386.3,4391.1,4385.5,4390.1,203
2023.08.25,15:15:00,4390.3,4393.1,4390.1,4391.3,199
2023.08.25,15:30:00,4391.1,4395.3,4390.8,4394.8,239
2023.08.25,15:45:00,4394.3,4395.3,4392.1,4392.8,208
2023.08.25,16:00:00,4392.6,4393.1,4388.8,4390.8,209
2023.08.25,16:15:00,4390.6,4392.1,4385.4,4391.8,308
2023.08.25,16:30:00,4391.8,4399.9,4390.6,4395.8,1294
2023.08.25,16:45:00,4396.1,4398.3,4390.4,4395.7,1227
2023.08.25,17:00:00,4396.9,4404.5,4382.4,4403,1954
2023.08.25,17:15:00,4403,4417,4376.8,4380.5,1870
2023.08.25,17:30:00,4380.8,4383.5,4370.1,4370.3,1833
